user,item,rating
A1H7BWVSFOZ6YP,B000XPNWU2,4.0
A28ME2HBOF1HFO,B000XPNWU2,5.0
A3CSSZ6U5J4YS5,B000XPNWU2,5.0
A3OXHLG6DIBRW8,B000XPO0IU,5.0
A35F5VTCRKJAED,B000XPO0IU,5.0
A2I9SZ9A7Y3I4G,B000XPO1QQ,4.0
A306YUQBEB2R9T,B000XPO2R4,5.0
A1O7G2PW6LGL0G,B000XPO2R4,5.0
A15BHBF0L0HV1F,B000XPO2R4,5.0
A2L6DK87KYL4G0,B000XPPR2S,4.0
A2Y8JW5NSY95OL,B000XPPR2S,5.0
A1L1KO25GLK5RI,B000XPPR2S,5.0
A2MIP3AQVSF2SS,B000XPPR2S,5.0
A11Z2M8BZF0QUR,B000XPPT58,5.0
A1EUO0BU72JR7T,B000XPPURU,5.0
AONGA3BHTK0EG,B000XPPURU,3.0
A37A41GWQFMK3D,B000XPPURU,4.0
A1GMWTGXW682GB,B000XPPURU,5.0
A3MZWM75KSM1P6,B000XPPURU,1.0
A2QMNA0ZT6XMRR,B000XPPURU,5.0
A2RVY2GDMZHH4,B000XPPURU,3.0
A9MI2A9E3U4SJ,B000XPPURU,5.0
A1WQNVR4H66YX9,B000XPPY9O,4.0
A2Y8JW5NSY95OL,B000XPPYUI,5.0
A3RCYOSOOYQROJ,B000XPQ08S,5.0
A397XFZ1NW54H5,B000XPQ0JW,5.0
A2I9SZ9A7Y3I4G,B000XPQ1YG,4.0
A2FFJCRIYMCVCZ,B000XPQ1YG,5.0
A1H7BWVSFOZ6YP,B000XPRPTQ,1.0
A3MZWM75KSM1P6,B000XPRPUA,1.0
A2WYWDI6Q5P7PF,B000XPRQCC,1.0
AVFXXKB4TV43Z,B000XPRQIG,4.0
A1FOXJ8TMYVKRK,B000XPRQIG,5.0
A1M4PLIMMFF06,B000XPRQY0,5.0
A32BCTL0HLOXRV,B000XPRSTI,5.0
A2RVY2GDMZHH4,B000XPRSTI,5.0
A2XVE2J5WGCSGX,B000XPRSTI,4.0
A1SD1C8XK3Z3V1,B000XPRX5C,5.0
AONGA3BHTK0EG,B000XPRXMK,5.0
A35LJUFQ9R1GZA,B000XPRXMK,5.0
A21GCOGHDQNHQS,B000XPRZ1Y,4.0
A165EMA3YTIM6A,B000XPRZRI,3.0
AWJYW09FAIA3D,B000XPSIF6,2.0
A2C7BOQVFH1HLE,B000XPSIVA,5.0
A1GMWTGXW682GB,B000XPSN06,5.0
A35F5VTCRKJAED,B000XPSOY6,5.0
A5AXON8XBFRYL,B000XPSOZ0,5.0
AONGA3BHTK0EG,B000XPUT6M,3.0
A1UMM894XSEO4F,B000XQ1I5C,4.0
A11JDJCTGKJRRF,B000XQCODM,3.0
A2R6RA8FRBS608,B000XSLWR4,5.0
A3J92SGND5U8KQ,B000XTJJSW,5.0
A1A9WJHKBSTI4C,B000XTJJSW,5.0
AGSKTBK2SINT9,B000XUNNNS,1.0
AHYQZM2NLW3Q1,B000XUUXB8,5.0
A1AOD8N6LJYHBU,B000XUUXB8,5.0
A310MXGFV4RIK0,B000XUUXB8,5.0
A14BICJ93WO926,B000XXBHA6,5.0
AXIJQPZCJN6XY,B000XXBHA6,5.0
A3MW5BXUOCCQV0,B000XXBHA6,5.0
A1PLZRS9YGDOSU,B000XYD794,5.0
AWHL379EE14K7,B000XZUOPS,5.0
A2HF63BG8ISUF8,B000XZUTNA,5.0
ANWEYV7T4CE6W,B000XZUWN2,5.0
A194BLXLSNY8SE,B000XZV06K,5.0
A1UMM894XSEO4F,B000XZWRIU,4.0
A38JR7ANL46IYW,B000XZWS4I,2.0
A1LISLP14OYQG,B000XZWS4I,5.0
A2I9SZ9A7Y3I4G,B000XZWV0Y,5.0
A2XKROL6XBFHT3,B000XZWZFU,5.0
A1R4UIXO4KEUKR,B000XZWZR8,3.0
AEN6KDJ3AJDK6,B000XZX4R8,3.0
A2910Q67HYWNLA,B000XZX4R8,3.0
A1EYPGKAJBDFOA,B000XZZ3VS,4.0
A396ELNTQDFYPO,B000XZZ700,5.0
AEN6KDJ3AJDK6,B000XZZ9MG,4.0
A1WQNVR4H66YX9,B000Y018DE,4.0
A1TK1G6QGO88QF,B000Y01ENI,5.0
A1D0MM84A9BV49,B000Y01JEW,5.0
A2TKMA52AMCB31,B000Y01Y4C,4.0
AGDWVRFL81B4O,B000Y022EI,5.0
A2L1GC2ESM8JZH,B000Y02374,2.0
A18XUS08KE0ZOO,B000Y02BWQ,5.0
A16ZKUFXHXQFW5,B000Y02DJC,1.0
A1WJVU9KICHFI,B000Y03YD6,4.0
A1HTV2563HTSQV,B000Y03YD6,3.0
A828MKX7XSRVF,B000Y040ZC,5.0
A2WN62QCUE1SON,B000Y041WY,5.0
A1YJ0FSPSGETGI,B000Y063KW,2.0
A2TKMA52AMCB31,B000Y08A9Y,5.0
A1R4UIXO4KEUKR,B000Y0AEHA,5.0
A37UWMJJ0LBYXZ,B000Y1TQ78,5.0
A1T9A8YD2FU9UF,B000Y1TQ78,5.0
A2MR43RDPZX3J,B000Y30NAA,4.0
ASSWUAOO49Z8Q,B000Y30NAA,3.0
A1OGTL9EBDTK3N,B000Y30NAA,5.0
A3UETHIJBL6MCV,B000Y35C8S,5.0
ABEQJOG7TS8GT,B000Y35C8S,5.0
AYQCAPXJ81XTN,B000Y35C8S,5.0
A2L0GT1DB2RRS4,B000Y5036M,5.0
A33PKT1ZB0LIWJ,B000Y60NFC,3.0
A3BTH66WVCQAM9,B000Y60NFC,5.0
A2CJVLER896Q7L,B000Y60NFC,5.0
A21GCOGHDQNHQS,B000Y60NFC,5.0
A8MQNZK3J0UEX,B000Y60NFC,4.0
A3NOWETM16X1FO,B000Y60NFC,5.0
APEJ8EJCC8PQ8,B000Y7Q2C4,5.0
A26XO77O4UZAM1,B000Y7Q2C4,5.0
AG76YLENZR6F8,B000Y7RL4C,3.0
A3HKX5UIDJ403N,B000Y7T974,5.0
A25RTP47PK32LX,B000Y9K6WE,5.0
A2L0GT1DB2RRS4,B000Y9NAXQ,5.0
AI4MUD97FH6G2,B000Y9PI7W,3.0
AQF42UFHSOCMD,B000YA22D4,5.0
A19T4IHJU5CZOE,B000YAQPNW,4.0
ALV33FTOC032I,B000YF2FGS,5.0
ARVOD56ZRRCBG,B000YF2FGS,5.0
ANVQ2KPZUNR4R,B000YF9QNS,5.0
A26GUM1C5M1E51,B000YID4ZQ,5.0
A1ECPW4IZDM0CI,B000YID5OG,4.0
A1FST4RMEHYSWX,B000YID5OG,5.0
A17MLUII03C5JP,B000YIH0VU,5.0
A1EX4410F46C8O,B000YIILEA,2.0
APB64G81BTUWX,B000YPE5CU,5.0
A3DDSAGWD0UN9H,B000YPW5J0,5.0
AZC562U18BK2S,B000YPW5J0,4.0
A2PAD826IH1HFE,B000YPW5J0,4.0
A16ZKUFXHXQFW5,B000YQ84FI,5.0
AKERVCCP692MU,B000YQS9LM,5.0
A2C7BOQVFH1HLE,B000YX03YG,3.0
A2H629SI5VJGRM,B000YYDKPO,5.0
A1DGY79IH3BCXS,B000YYYHLU,5.0
AQCEYR4ENSP06,B000YYYHLU,5.0
A34IJACMU8C3IM,B000Z08U7U,5.0
A1HTZJZ4VVLDKD,B000Z0HH4W,5.0
A3JYKP076RBZKX,B000Z2OC2U,5.0
A1UF7VX6WK4IAX,B000Z33HM0,5.0
A1RY961AEI67NT,B000Z33HM0,5.0
A1MQ3UUATW2GIO,B000Z34EBI,4.0
A2EEUJ5SKBETMP,B000Z34EMM,5.0
A6FIAB28IS79,B000Z34EMM,3.0
ALMF1J8U7ESME,B000Z36F06,3.0
A3SUC2DJYHUU9Y,B000Z4M9NC,4.0
A2UX9BF36MYEXK,B000Z4M9NC,5.0
A3V1RPFR969KMM,B000Z5VB4O,5.0
A1J7TNASRMM7RE,B000Z5VB4O,5.0
A1PLZRS9YGDOSU,B000Z5VB4O,5.0
AUEHG0DB54B7K,B000Z6OLOK,5.0
A328S9RN3U5M68,B000Z6OLOK,4.0
A1Q5VH0MSWAWXX,B000Z6OLPY,5.0
A37PHFIRH6M693,B000Z7567A,5.0
A2PVAUPEE74LOL,B000Z7567A,5.0
A3GNPO9ONIMFZC,B000Z7567A,5.0
A19MCHBP4CNEO,B000Z7C9HK,5.0
AL6BPGJNYQNPS,B000Z7C9T8,5.0
A2PF5I2C7JWEOX,B000Z7C9T8,5.0
A1ZRNSRMT03OPB,B000Z7C9T8,5.0
A319B090A2POEB,B000Z7C9T8,4.0
A6B0HIJ8W78LD,B000Z7C9T8,5.0
A2MIP3AQVSF2SS,B000Z7C9T8,5.0
A2CZ953EHLEXWB,B000Z7HN08,5.0
A3MZ32748LR7U1,B000Z7INAW,5.0
A3PL7EEEUEX279,B000Z7LLR4,5.0
A203OCQQ12MAVT,B000Z8CUX2,3.0
A3SUC2DJYHUU9Y,B000Z97SOM,1.0
A2T049UQONS0OY,B000ZA32SC,3.0
A32ZOMCLX1I1U5,B000ZBPPXG,5.0
A1KGQ62P8SRBRH,B000ZBPPXG,1.0
A328S9RN3U5M68,B000ZBPQDU,5.0
A2AIMXT9PLAM12,B000ZBPQF8,4.0
A3AGHEETVTCBQI,B000ZDIIBK,5.0
A1SD1C8XK3Z3V1,B000ZDIIBK,5.0
A1DZDG9AT98298,B000ZJTPLG,4.0
A2Q6P68X9VVRT8,B000ZJTPLG,4.0
ADH0O8UVJOT10,B000ZJTPLG,5.0
A2TAPL67U2A5HM,B000ZJVHS0,5.0
A2PAD826IH1HFE,B000ZJVI5W,3.0
A2PAD826IH1HFE,B000ZJVI6G,4.0
A2PR6NXG0PA3KY,B000ZJVI70,4.0
A1J8QC4E38EYUG,B000ZJWI2O,4.0
A3N0P5AAMP6XD2,B000ZKSYPS,3.0
A1DGY79IH3BCXS,B000ZLOGCM,5.0
A31XY5BETE8DUC,B000ZM9P90,5.0
ADH0O8UVJOT10,B000ZMVAXO,5.0
A2AIMXT9PLAM12,B000ZN8EJG,5.0
A1VYFBHW6OHA59,B000ZOTE30,4.0
A33GGROUQRQZS,B000ZPHKZS,4.0
A26U7I13QO5E0C,B000ZQ67V0,5.0
A213GT1IEJASV9,B000ZQ6OEA,4.0
A2Z96M89K95X0B,B000ZQAE7I,1.0
A2MIP3AQVSF2SS,B00102VV46,5.0
A2910Q67HYWNLA,B00102VW6S,5.0
AGDWVRFL81B4O,B00102VW6S,5.0
A35D9ODUCAMF5G,B00102XXZG,4.0
A3LSEIG2PIJYBL,B00102XXZG,5.0
A2G6WSELK62CU5,B00102ZN40,5.0
ASSDAXTTBY42C,B001032IDS,4.0
A3CSSZ6U5J4YS5,B001032IDS,5.0
A1RYLLQUVAOEXM,B00108EK98,3.0
A1ODZ7SDUPEGNK,B00109TC7W,4.0
A3ULZ8Y0EQNYK9,B0010B5BMU,5.0
A2XSWF2AJSXQZB,B0010CAEFS,5.0
A3AAUG2Z6BD186,B0010CAEFS,5.0
A2A039TZMZHH9Y,B0010CAEFS,3.0
A3USVJXZXK7XRI,B0010CAEFS,5.0
A1QN075G0OKBWJ,B0010CAEFS,5.0
A1VCV812D2ND65,B0010CAEFS,2.0
A2HDEN9SPBWC5I,B0010CAEFS,5.0
A2FAF1J19NO0ID,B0010CAEFS,4.0
A2A1FY1R3J4ZKS,B0010CAEFS,5.0
A1XNCV67JBJVF7,B0010CHS8E,5.0
A38B6AQ6JXEZRJ,B0010CJ4L8,4.0
A2Q6KC2KU2T0OL,B0010CJ4MM,5.0
AG3PVU7DCXZTK,B0010CKEHG,4.0
A3DF9X8J51MFDO,B0010CR7SA,4.0
A3JUQ2E799OC5B,B0010CR7SA,5.0
A1Q6658P5Z5VWZ,B0010CR7SA,4.0
A5TFHR6OL1O9N,B0010CTD5U,1.0
A3HMFQWM9Q21SD,B0010CYHW4,4.0
A3BTH66WVCQAM9,B0010CZ8GS,5.0
A2C7BOQVFH1HLE,B0010CZ8GS,5.0
AGYH5U11ZKPFB,B0010D0HOU,4.0
A2GV6DL2Y8J7HC,B0010DGYL0,5.0
A1DX9PS0UN7EHY,B0010DJ51G,5.0
A3USVXMH3QNRLG,B0010DJ51G,3.0
A3EJSTSZ5U95YB,B0010EKRVM,5.0
A1Q6658P5Z5VWZ,B0010GKX0K,4.0
A35D9ODUCAMF5G,B0010GNU9Q,5.0
AGDWVRFL81B4O,B0010GNU9Q,5.0
A18VRXDVFT4A89,B0010GVAFW,3.0
A1ZXMMQPYC3Z9I,B0010HCICK,4.0
APZRKPBXVCFNX,B0010HDS7O,5.0
A28IEW6CJFMQ9R,B0010IIFFI,2.0
A1MWEKS8RSG3LX,B0010K6TWW,4.0
A2Z2C24D9CFSNK,B0010KAJKU,5.0
A3GZ4FZE365SVJ,B0010KAJKU,5.0
A2Z2C24D9CFSNK,B0010KAJLY,5.0
A36XV4EOQ795BD,B0010KCP98,3.0
AWYE428W5MRQN,B0010KCP98,5.0
A1346Z8DUGHVSB,B0010KCP98,2.0
A319B090A2POEB,B0010KCP98,3.0
A2MIHH2YIBA4TD,B0010KCP98,5.0
AQ9T9A5WJXVA9,B0010MK6K6,4.0
A1H7BWVSFOZ6YP,B0010SHU18,5.0
A1CL807EOUPVP1,B0010SHU18,5.0
A3IICSS30MRX9M,B0010SHU18,3.0
A1C0O09LOLVI39,B0010SHU18,3.0
A1C4PFDGL5KGU6,B0010SHU18,5.0
A2S8G6OVAK19EX,B0010SHU18,5.0
A18X6ZT4AEYVKB,B0010SHU18,4.0
A2I7KTCQGLOI50,B0010SR8G0,5.0
A2C7BOQVFH1HLE,B0010TH0JE,4.0
A21G96VHE26JK2,B0010TKMN0,5.0
A1LISLP14OYQG,B0010V1QA6,3.0
A16CZRQL23NOIW,B0010V90AY,5.0
A3UG2LSKHLNFC7,B00110YOCS,3.0
A36Z4FFAW2E6F7,B00111WS34,4.0
A37AQI4AU3JWSR,B001123EC2,1.0
A33GGROUQRQZS,B00112A6QY,3.0
A2OJJEPZAMKYUP,B001132AR6,5.0
A1Q01MO0MJB6N8,B001132AR6,5.0
A2HDEN9SPBWC5I,B00113NY9Y,1.0
A12V3KYKRDT1UT,B00113O038,4.0
AVF06892OWGJU,B00113OXXA,2.0
A3JXGABQ1U5ZDX,B00113P17M,5.0
A1KZQ1718BJJ2G,B001140OZ0,5.0
A2X7NBUETXC19E,B00114LF80,4.0
AXPGLKMJ9TTC5,B00114YSM0,5.0
A30NXNZQ6JAWA3,B00115224K,3.0
A2PR6NXG0PA3KY,B00118AWFS,3.0
AUEHG0DB54B7K,B00118S61U,5.0
A33GGROUQRQZS,B00118S61U,4.0
A2QJQ3HSJB4NS,B00119MJM6,5.0
A3RHPUZBOP4D47,B00119MJM6,3.0
A1S0HTDO0P4N5V,B00119MJM6,5.0
A2SCGD66ARBOXQ,B00119MJM6,5.0
A14Z9LAETO21KL,B00119QDPA,4.0
A1XI5UAJE5Z6KN,B0011B9W4C,5.0
A1MAQQXJZTMSKT,B0011BF32C,5.0
A1WHGNU87BGJ2S,B0011BHPDW,5.0
A1V6JXT0DTYJT1,B0011DZN70,4.0
ANVQ2KPZUNR4R,B0011F4JE6,5.0
A24JW33E1DW64K,B0011FQK5C,1.0
A15BIF2J5V7IHZ,B0011FSZZK,5.0
A3VQDMX4EELBJO,B0011G656K,3.0
A1G0PNNITY6AA3,B0011PCNLM,4.0
A2Z548GT5948WH,B0011PCNLM,5.0
A1GMWTGXW682GB,B0011PCNLM,5.0
A1XGHXKHKQP20L,B0011PCNLM,4.0
A2PAD826IH1HFE,B0011U29RA,3.0
A2AIMXT9PLAM12,B0011U29RK,3.0
AWLVQ1NSU3LDS,B0011W5LTQ,5.0
A13G8F2IA0JMWK,B0011WHG5S,4.0
A1WQNVR4H66YX9,B0011WHG5S,4.0
A2X3L0WME9KJ7J,B0011WHG5S,4.0
A1GH0PKORM7UEG,B0011WHG5S,4.0
ALHIXZWFNNZPW,B0011WJ638,5.0
A2CMX45JPSCTUJ,B0011WJ638,3.0
A3AGHEETVTCBQI,B0011XETDO,5.0
A1ODZ7SDUPEGNK,B0011XT9WU,3.0
A21VR7M8O55EF6,B0011YJOTC,5.0
A36Z4FFAW2E6F7,B0011Z5MFQ,4.0
A2022LGYGVZOGU,B0011Z87I0,4.0
A386OKCA72IRUG,B00121ZGA0,5.0
A14Q1WGNF9DM3A,B00121ZGA0,3.0
AXRQEJIUZ6O8C,B00124KF2Q,4.0
A3OGCCB0Z7BW44,B00125VMKY,4.0
A1YP96MT6W9FTB,B00126J1MY,4.0
A2OL5WLCNZVD9K,B00126LTFG,5.0
A2WPSFTKUFOE3N,B00126MYB4,5.0
A3V1RPFR969KMM,B0012754UG,5.0
A203OCQQ12MAVT,B0012754UG,5.0
AXMXE3RT660HQ,B00127HZG2,5.0
A3AZ44SMA0QNW7,B00127HZG2,5.0
A1HTV2563HTSQV,B00127KHNU,5.0
AEUG4DYQZJ64Z,B00127KHNU,4.0
AEUG4DYQZJ64Z,B00127LRUC,5.0
A2PAD826IH1HFE,B00128YE38,5.0
A6FIAB28IS79,B0012AUHXW,4.0
A2AIY4K81ZNJ6O,B0012CJ772,5.0
A2PAD826IH1HFE,B0012CJ772,5.0
A2T049UQONS0OY,B0012CJ772,3.0
A1UV2YLHHN029W,B0012CJ772,5.0
A33GGROUQRQZS,B0012CJ77C,4.0
A2H3JURQZOHVMB,B0012DVI78,5.0
A2AIMXT9PLAM12,B0012ELRNW,4.0
A1F3IK62U6N8BE,B0012F2WT4,5.0
A1Y2BG1GPW1VT6,B0012F2WT4,5.0
A14DGJHYS25XYB,B0012FLXRQ,5.0
AKT8TGIT6VVZ5,B0012GM6DA,5.0
A2AIMXT9PLAM12,B0012GM6DA,5.0
A6FIAB28IS79,B0012GMX06,4.0
A35D9ODUCAMF5G,B0012GR6YE,4.0
A1TQZ7E6GDF2LI,B0012GR6YE,3.0
AXI6KI4MMBJCW,B0012HKP6O,5.0
A18X6ZT4AEYVKB,B0012HNRA0,5.0
A1WQNVR4H66YX9,B0012HPGUO,4.0
AE16Y2OBOAF51,B0012I8F60,4.0
A1C0O09LOLVI39,B0012I8F60,5.0
ANVQ2KPZUNR4R,B0012I8F60,5.0
A1WHGNU87BGJ2S,B0012I8GMS,3.0
A33GGROUQRQZS,B0012IWJ4Y,3.0
AZC562U18BK2S,B0012IXH9K,5.0
A3DDSAGWD0UN9H,B0012IXOFC,4.0
A1KGQ62P8SRBRH,B0012K51SS,5.0
A2PAD826IH1HFE,B0012K51SS,5.0
A2AIMXT9PLAM12,B0012K51SS,3.0
AOINAOO0NQRGN,B0012N8EG6,3.0
A5SF5XIV42MW5,B0012NGBWK,5.0
A2JQEIOIQGZPB5,B0012OO9YG,4.0
ABZYVME9NYCQG,B0012OO9YG,4.0
A3GGYUI3FORTTN,B0012OO9YG,2.0
A2XKROL6XBFHT3,B0012OSGU4,5.0
A2AIMXT9PLAM12,B0012OVFRA,4.0
A2R8C3WLR7OSSB,B0012Q7B5S,4.0
A14XXL4GMWSI47,B0012QB6AO,5.0
A26XO77O4UZAM1,B0012R7C4C,1.0
A2YNAL3B07GTL6,B0012RI944,3.0
A1UBBIDQTDDF79,B0012RW6EI,5.0
AI4MUD97FH6G2,B0012SWVKQ,4.0
A36XV4EOQ795BD,B0012T6FSO,5.0
A54S9CIUV5VNB,B0012T82MQ,3.0
A36S73HYRCQESE,B0012T82MQ,5.0
A19T4IHJU5CZOE,B0012XDFPG,5.0
A2T049UQONS0OY,B0012XDFPG,5.0
A3FTEM0VI81G1U,B0012XZ7NY,5.0
AT965BTKKNVDS,B0012XZ7NY,5.0
A1OGHXLCI6HN7B,B00130HKQS,5.0
A3NVRBHJERYH9V,B00132EJJW,5.0
A1Q01MO0MJB6N8,B00132EJJW,4.0
A3AJ22TUQS2KBW,B00132EJKG,5.0
A1M3XD9UV3PD3I,B00132EJKG,5.0
AP53MVRC8ZEW2,B00132EJKG,5.0
A2FFJCRIYMCVCZ,B00132EJKG,5.0
A2V27HHUUOCOS6,B001338GI6,5.0
A2V27HHUUOCOS6,B001338GSG,5.0
A2FFJCRIYMCVCZ,B001338HYY,3.0
A2TAPL67U2A5HM,B00133KEAO,5.0
A887VAOUFX5BJ,B00133KEX6,5.0
A2AIMXT9PLAM12,B00133KEX6,3.0
A30JFEZEVKQ7ZN,B00133KEXQ,5.0
A2AIMXT9PLAM12,B00133KEXQ,5.0
A23FI46L49XPDW,B00133MFBU,5.0
A2R6RA8FRBS608,B00133MFBU,5.0
A31H2CXJFTJ9W1,B00134PT94,4.0
A2L7WYA5OENV03,B00135FBQO,4.0
A3IICSS30MRX9M,B00135HFK4,5.0
A15WZCSME5X74S,B00135HFK4,4.0
A2101DHHDMZ93X,B00135HGPS,3.0
AUZ9IPTKJKFDK,B001383XS4,5.0
A61V4HIX2XZ4Q,B001383XT8,2.0
A3IUX92PY69MSL,B001383XT8,3.0
A2EDYSY4M8TESS,B00139PYG2,5.0
AWIG50VOI5VUV,B0013BPQ9U,5.0
A2QJQ3HSJB4NS,B0013C7ICC,5.0
ASSWUAOO49Z8Q,B0013C7ICC,5.0
A5TFHR6OL1O9N,B0013C7ICC,5.0
A1J3K6X3MGPPSA,B0013C7ICC,2.0
A310MXGFV4RIK0,B0013CAFYA,4.0
A2Z2C24D9CFSNK,B0013CH6SS,5.0
A2EDYSY4M8TESS,B0013CY00A,5.0
A3JV7KL1ECLZB8,B0013D8K2S,5.0
A2AIMXT9PLAM12,B0013D8K2S,4.0
A3JV7KL1ECLZB8,B0013D8K7S,5.0
A1XNCV67JBJVF7,B0013E9SGO,5.0
A2TAPL67U2A5HM,B0013F3XG4,5.0
A3NOS74L6MM3RM,B0013FCWMK,1.0
A3MB3R5IC4IW1B,B0013G2I2S,5.0
A2L0GT1DB2RRS4,B0013HG9JA,5.0
A39VT91VD5N5ZZ,B0013JZ4D0,5.0
A2PAD826IH1HFE,B0013JZ4FI,5.0
A39VT91VD5N5ZZ,B0013JZ4FS,5.0
A11UIUHN1Y2CT9,B0013JZ4FS,4.0
A1V6JXT0DTYJT1,B0013JZ4GM,5.0
A1ZMV5QSAR8V2L,B0013L9B96,5.0
A11UIUHN1Y2CT9,B0013LPSBG,5.0
A768OB1LNE356,B0013LPXPW,4.0
A2X64F7DOMZO23,B0013LPZKK,5.0
A2Z125PVH4WZE7,B0013LUD9I,5.0
A23QTZE764PJNS,B0013LUD9I,5.0
A2PR6NXG0PA3KY,B0013LUD9S,5.0
A2TAPL67U2A5HM,B0013LUER4,5.0
A2LPR8QWLBEQ9O,B0013MMUY8,5.0
A1Y2BG1GPW1VT6,B0013MMUY8,5.0
A3V0J3W4H0MAP3,B0013MS0RE,4.0
A3A3LNDYHH53L0,B0013MS0RE,5.0
A1YP96MT6W9FTB,B0013MSIA8,5.0
ABC5FP3WEACAE,B0013MTPPK,5.0
A2U49LUUY4IKQQ,B0013NBBGA,5.0
A3VINMY1DIEHL7,B0013NG4LW,5.0
A2W7M00WSI4JND,B0013NZC06,1.0
A2FKY0H8XIVS49,B0013O51BA,5.0
A3OXHLG6DIBRW8,B0013O51UG,5.0
A38L9I59GH34O0,B0013O746K,4.0
A1PLZRS9YGDOSU,B0013O746K,5.0
ALAY8GVFBUQ9L,B0013O74HY,1.0
A1J3XDC0BMENPF,B0013O7NVG,2.0
A3TS1YJX28IW7Q,B0013O7NVG,5.0
A3CUYX2VXZM9KO,B0013O7NVG,5.0
A1ZQVN0F0FURHH,B0013O95GW,5.0
A1QUIHLOSKDY7R,B0013O9TUY,5.0
AWLVQ1NSU3LDS,B0013OBUMY,5.0
A2L2UGFA93HZ8V,B0013OBUQ0,5.0
A2P3Q65JU68Z5M,B0013OBUQ0,5.0
A2FKY0H8XIVS49,B0013OBUQ0,5.0
A31BD4RXCON7QO,B0013P74HS,5.0
A2PAD826IH1HFE,B0013PS4AO,5.0
A2PAD826IH1HFE,B0013PS4CC,5.0
A2AIMXT9PLAM12,B0013PS4CC,4.0
A2X7NBUETXC19E,B0013PS4F4,4.0
A1SD1C8XK3Z3V1,B0013PU75Y,5.0
A19VG68WZ488M6,B0013PU75Y,5.0
A3GZ4FZE365SVJ,B0013PV14K,5.0
A6D91KPQGIDKZ,B0013RJNJS,4.0
A129YBX5BVNW2,B0013TFKB6,4.0
A1YP96MT6W9FTB,B0013UUILC,3.0
A2053ZJUGCKUA5,B0013UUILC,5.0
A3LVMQC1H8P7T1,B0013UVYI8,4.0
A3CG1XH8G9AFSK,B0013V1BYY,5.0
A1OGTL9EBDTK3N,B0013V1BYY,4.0
A32ZOMCLX1I1U5,B0013V9RHW,5.0
AAE2DUEMTR30I,B0013V9RHW,4.0
A2AIMXT9PLAM12,B0013V9RHW,5.0
A1OB5L3WMHJAD9,B0013V9RWC,3.0
A15E4E2646LJP1,B0013XW9X4,3.0
A3GZ4FZE365SVJ,B0013XWB14,5.0
A2PAD826IH1HFE,B0013XZ34Q,5.0
A3RHPUZBOP4D47,B0013Y0340,5.0
A1Y2BG1GPW1VT6,B0013Y0340,5.0
A2FHTXLKY1XJDB,B0013Y0340,3.0
AKT8TGIT6VVZ5,B0013Y0EIU,5.0
A13NWJUMVNS6YZ,B0013Z5B8M,5.0
APQB2FOMSBMAL,B0013Z5B8M,5.0
A328S9RN3U5M68,B00140L7CA,5.0
A33GGROUQRQZS,B00142X53C,4.0
A13T4T3QOSII3I,B00143XEH8,5.0
A3IICSS30MRX9M,B001466Z0I,3.0
A2U49LUUY4IKQQ,B00147CJ7U,5.0
A3JV7KL1ECLZB8,B0014953B2,5.0
A2PR6NXG0PA3KY,B0014BKH2A,5.0
A2VWNZNFV8QCP0,B0014BOXZC,5.0
A2L0GT1DB2RRS4,B0014C97KW,3.0
A2PAD826IH1HFE,B0014DOD6O,5.0
A30IQE4G73MT80,B0014DOD78,5.0
A1TK1G6QGO88QF,B0014FAIQQ,3.0
A3TLIMEV56GB3W,B0014FLGRQ,5.0
A33GGROUQRQZS,B0014FLGRQ,4.0
A3VZVYWCTGIEV0,B0014GFUOA,4.0
A6D91KPQGIDKZ,B0014HTMES,3.0
A2H3JURQZOHVMB,B0014I4KMG,5.0
A38X6OOFD3IPVV,B0014ID036,4.0
AHU5IGRE16ZQ5,B0014ID036,5.0
AOI0ZOFNLCIAV,B0014IEBM0,5.0
A2CKMJU4WD3XDE,B0014IEBM0,4.0
AR6APXLK7TJU2,B0014IEBM0,5.0
AKPVT396SPLII,B0014IEBM0,1.0
A1Y2BG1GPW1VT6,B0014IEBM0,3.0
AGSKTBK2SINT9,B0014KQD7Y,3.0
A4VX7PR4QNWB2,B0014KQD7Y,5.0
A2KFKEME4A9ATW,B0014MYSD8,5.0
A2FFJCRIYMCVCZ,B0014MYSD8,4.0
A2190O0N7BV7T0,B0014MYSII,4.0
ALMF1J8U7ESME,B0014MYSII,5.0
ALMF1J8U7ESME,B0014MYSJ2,5.0
A2FFJCRIYMCVCZ,B0014MYSRY,5.0
A2D0F87RY5YMHN,B0014MYTQO,5.0
A2190O0N7BV7T0,B0014N0D40,5.0
A2FFJCRIYMCVCZ,B0014N0DBI,5.0
A2F9CJMZL8RV5X,B0014N0DSQ,5.0
AOINAOO0NQRGN,B0014N268G,5.0
A2190O0N7BV7T0,B0014N26Z4,5.0
AOINAOO0NQRGN,B0014N475G,5.0
A176GGFD8SOKVO,B0014N5T8A,5.0
AXRQEJIUZ6O8C,B0014N5TIK,5.0
AXRQEJIUZ6O8C,B0014N5TLM,5.0
A6FIAB28IS79,B0014NJPEO,5.0
A1MAQQXJZTMSKT,B0014TOBPQ,4.0
A33GGROUQRQZS,B0014W5XQE,4.0
A2FP1VAXMLALJL,B0014WOTNW,3.0
A1ZMV5QSAR8V2L,B0014Z37H8,5.0
A3ARSPDQYDZVNS,B0014ZG676,3.0
